"","Name","Platform","Year_of_Release","Genre","Publisher","NA_players","EU_players","JP_players","Other_players","Global_players","Critic_Score","Critic_Count","User_Score","User_Count","Developer","Rating"
"13951","Story Hour: Fairy Tales","Wii","2008","Adventure","Zoo Digital Publishing",0.04,0,0,0,0.04,NA,NA,"tbd",NA,"Other Ocean Interactive","E"
"13952","The Movies","PC","2005","Simulation","Activision",0.01,0.03,0,0.01,0.04,84,62,"8.3",131,"Lionhead Studios","T"
"13953","Countdown Vampires","PS","1999","Adventure","Namco Bandai Games",0.02,0.01,0,0,0.04,41,6,"tbd",NA,"K2 LLC","M"
"13954","Dynasty Warriors Vol. 2 (JP sales)","PSP","2006","Action","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13955","Crypt Killer","PS","1997","Shooter","Konami Digital Entertainment",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"13956","Tokumei Sentai Go-Busters","DS","2012","Action","Namco Bandai Games",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13957","Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!","PS2","2002","Sports","Enix Corporation",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13958","The Idolm@ster: Must Songs - Red Board / Blue Board","PSV","2015","Misc","Namco Bandai Games",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13959","FIFA World Cup Germany 2006","DS","2006","Sports","Electronic Arts",0.03,0,0,0,0.04,71,7,"7.2",6,"EA Canada","E"
"13960","Train Simulator 2016","PC","2015","Simulation","Unknown",0,0.04,0,0,0.04,NA,NA,"4",8,"Dovetail Games","E"
"13961","PO'ed","PS","1996","Shooter","Time Warner Interactive",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"13962","Battle Hunter","PS","1999","Strategy","Midas Interactive Entertainment",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"13963","Wicked Monster Blast!","Wii","2011","Shooter","PQube",0.03,0,0,0,0.04,NA,NA,"",NA,"",""
"13964","Adidas Power Soccer","PS","1996","Sports","Psygnosis",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"13965","Supreme Commander: Forged Alliance","PC","2007","Strategy","THQ",0.01,0.02,0,0,0.04,81,35,"8.9",219,"Gas Powered Games","E10+"
"13966","Darklight Conflict","PS","1997","Simulation","Electronic Arts",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"13967","Shin Hayarigami","PS3","2014","Adventure","Nippon Ichi Software",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13968","Warriors Orochi 3","XOne","2014","Action","Tecmo Koei",0.01,0.03,0,0,0.04,NA,NA,"",NA,"",""
"13969","Dragon Ball: Advanced Adventure","GBA","2004","Action","Namco Bandai Games",0.03,0.01,0,0,0.04,75,7,"8.5",11,"Dimps Corporation","E10+"
"13970","Art of Fighting 3: The Path of the Warrior","NG","1996","Fighting","SNK",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13971","I'm A Celebrity: Get Me Out of Here!","DS","2009","Misc","Mindscape",0,0.04,0,0,0.04,NA,NA,"",NA,"",""
"13972","The Ripping Friends","GBA","2002","Action","THQ",0.03,0.01,0,0,0.04,38,12,"tbd",NA,"Creations","E"
"13973","Konami Arcade Classics","PS","1999","Misc","Konami Digital Entertainment",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"13974","Hunter x Hunter: Wonder Adventure","PSP","2012","Action","Namco Bandai Games",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13975","Lost Planet 3","PC","2013","Shooter","Capcom",0,0.04,0,0,0.04,61,17,"6.2",210,"Spark Unlimited","T"
"13976","Super Army War","GBA","2005","Action","Flashpoint Games",0.03,0.01,0,0,0.04,58,8,"tbd",NA,"Atlus Co.","T"
"13977","Ao no Exorcist: Genkoku no Labyrinth","PSP","2012","Action","Namco Bandai Games",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13978","Echo Night Beyond","PS2","2004","Adventure","Indie Games",0.02,0.01,0,0,0.04,60,22,"8.8",8,"From Software","T"
"13979","Meteos: Disney Magic","DS","2007","Puzzle","Disney Interactive Studios",0.01,0.02,0,0,0.04,74,36,"6.6",5,"Q Entertainment","E"
"13980","Minna no Chizu","PSP","2006","Misc","Zenrin",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13981","Doom II: Hell on Earth","GBA","2002","Shooter","Activision",0.03,0.01,0,0,0.04,NA,NA,"",NA,"",""
"13982","Taikou Risshiden V","PSP","2009","Strategy","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13983","Jikkyou Powerful Major League","GC","2006","Sports","Konami Digital Entertainment",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13984","NASCAR Heat Evolution","XOne","2016","Racing","Dusenberry Martin Racing",0.03,0,0,0,0.04,NA,NA,"1.6",10,"Dusenberry Martin Racing","E"
"13985","Suzumiya Haruhi no Tsuisou","PSP","2011","Adventure","Namco Bandai Games",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13986","Beyblade Evolution","3DS","2013","Action","Rising Star Games",0.02,0.01,0,0,0.04,49,7,"6.3",4,"Rising Star Games","E"
"13987","Ar Nosurge: Ode to an Unborn Star","PSV","2014","Role-Playing","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13988","Evolution Skateboarding","GC","2002","Sports","Konami Digital Entertainment",0.03,0.01,0,0,0.04,44,5,"tbd",NA,"KCEO","T"
"13989","Castlevania: Lords of Shadow 2","PC","2014","Action","Konami Digital Entertainment",0.01,0.03,0,0,0.04,58,16,"7.7",498,"Mercury Steam","M"
"13990","Greg Hastings' Tournament Paintball Max'd","DS","2006","Shooter","Activision",0.03,0,0,0,0.04,39,4,"7.4",10,"Nightlight Studios","E10+"
"13991","Jikkyou World Soccer 2002","PS2","2002","Sports","Konami Digital Entertainment",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13992","Sleepover Party","Wii","2009","Misc","Ubisoft",0.03,0,0,0,0.04,NA,NA,"",NA,"",""
"13993","Halo: Combat Evolved","PC","2003","Shooter","Microsoft Game Studios",0.02,0.02,0,0,0.04,83,40,"7.4",396,"Gearbox Software","M"
"13994","Tenshou Gakuen Gekkouroku","PS2","2006","Adventure","Asmik Ace Entertainment",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13995","Exist Archive: The Other Side of the Sky","PS4","2015","Role-Playing","Aksys Games",0.01,0,0.03,0,0.04,69,13,"7.9",16,"Tri-Ace","T"
"13996","Ski-Doo Snowmobile Challenge","X360","2009","Racing","Valcon Games",0.03,0,0,0,0.04,NA,NA,"tbd",NA,"Coldwood Interactive","E"
"13997","Little Red Riding Hood's Zombie BBQ","DS","2008","Shooter","Destineer",0.03,0,0,0,0.04,68,15,"7.3",8,"EnjoyUp Games","T"
"13998","Aquanaut's Holiday: Kakusareta Kiroku","PS3","2008","Adventure","Sony Computer Entertainment",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"13999","Ragnarok Odyssey","PS3","2014","Role-Playing","GungHo",0.03,0,0,0.01,0.04,NA,NA,"",NA,"",""
"14000","Texas Hold 'Em Poker DS","DS","2005","Misc","Majesco Entertainment",0.03,0,0,0,0.04,NA,NA,"tbd",NA,"Skyworks Technologies","E"
"14001","Big Mutha Truckers","GBA","2005","Racing","Zoo Digital Publishing",0.03,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14002","Magical Starsign (JP sales)","DS","2006","Role-Playing","Nintendo",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14003","Assassin's Creed Chronicles: China","PS4","2015","Action","Ubisoft",0,0.03,0,0.01,0.04,69,44,"6.4",83,"Climax Group, Climax Studios","T"
"14004","DT Carnage","PSP","2009","Racing","Agetec",0.03,0,0,0,0.04,NA,NA,"tbd",NA,"Axis Entertainment","E10+"
"14005","Worms: Ultimate Mayhem","PC","2011","Strategy","Unknown",0,0.03,0,0,0.04,66,4,"7.8",48,"Team 17","E10+"
"14006","Rugby 08","PS2","2007","Sports","Electronic Arts",0.02,0.01,0,0,0.04,74,21,"7.4",25,"EA Canada","E"
"14007","GoPets: Vacation Island","DS","2008","Simulation","Konami Digital Entertainment",0.03,0,0,0,0.04,NA,NA,"tbd",NA,"1st Playable Productions","E"
"14008","Pia Carrot e Youkoso!! 2.5","DC","2008","Adventure","NEC Interchannel",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14009","Caesar IV","PC","2006","Strategy","Vivendi Games",0,0.03,0,0.01,0.04,74,32,"7.6",43,"Tilted Mill","E10+"
"14010","Sherlock Holmes: Secret of The Silver Earring","Wii","2010","Adventure","Focus Home Interactive",0,0.03,0,0,0.04,NA,NA,"",NA,"",""
"14011","Ferrari Challenge Trofeo Pirelli","PS3","2008","Racing","System 3 Arcade Software",0,0.03,0,0.01,0.04,71,37,"6.2",26,"Eutechnyx","E"
"14012","Cy Girls","PS2","2004","Action","Konami Digital Entertainment",0.02,0.01,0,0,0.04,53,28,"8.8",4,"KCEJ","M"
"14013","Ray Gigant","PSV","2015","Role-Playing","Namco Bandai Games",0,0,0.04,0,0.04,72,14,"8.1",25,"Bandai Namco Games","T"
"14014","APB Reloaded","PC","2011","Role-Playing","Iceberg Interactive",0.02,0.01,0,0,0.04,56,12,"5.7",269,"Reloaded Productions, Reloaded Games Inc.","M"
"14015","The Sum of All Fears","GBA","2002","Shooter","Ubisoft",0.03,0.01,0,0,0.04,69,8,"tbd",NA,"Red Storm Entertainment","T"
"14016","Da Capo I & II Plus Situation Portable","PSP","2010","Adventure","Kadokawa Shoten",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14017","Winning Post 8 ","PSV","2014","Racing","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14018","Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki","DS","2010","Misc","D3Publisher",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14019","Bubble Bobble Double Shot","DS","2007","Puzzle","Rising Star Games",0.03,0,0,0,0.04,50,12,"4.8",4,"Marvelous Entertainment","E"
"14020","Bionicle Heroes","Wii","2007","Shooter","Eidos Interactive",0.03,0,0,0,0.04,52,7,"5.8",5,"Traveller's Tales","E10+"
"14021","Harry Potter and the Order of the Phoenix","PC","2007","Action","Electronic Arts",0,0.03,0,0,0.04,63,11,"7.1",34,"EA Games","E10+"
"14022","Minority Report: Everybody Runs","GBA","2002","Action","Activision",0.03,0.01,0,0,0.04,54,8,"tbd",NA,"Torus Games","T"
"14023","Monster Hunter Frontier Online: Season 9.0","X360","2010","Role-Playing","Capcom",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14024","C.O.R.E.","DS","2009","Shooter","Graffiti",0.03,0,0,0,0.04,44,16,"6.9",19,"NoWay Studio","M"
"14025","Garfield: The Search for Pooky","GBA","2003","Platform","Game Factory",0.03,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14026","Galaxy Fight","SAT","1994","Fighting","Sunsoft",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14027","Super Hero Generation","PSV","2014","Role-Playing","Namco Bandai Games",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14028","Chaos Wars","PS2","2006","Strategy","Idea Factory",0,0,0.04,0,0.04,64,9,"6.9",9,"Idea Factory","T"
"14029","Steambot Chronicles","PS2","2005","Role-Playing","505 Games",0.02,0.01,0,0,0.04,74,35,"8.2",17,"Irem","T"
"14030","Mr. Driller","PS","1999","Puzzle","Namco Bandai Games",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14031","Toki no Kizuna: Sekigahara Kitan","PSP","2012","Action","Idea Factory",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14032","Norn9: Norn + Nonette","PSP","2013","Adventure","Idea Factory",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14033","Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo","DS","2007","Adventure","D3Publisher",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14034","Gumby vs. the Astrobots","GBA","2005","Action","Namco Bandai Games",0.03,0.01,0,0,0.04,63,4,"tbd",NA,"Torus Games","E"
"14035","Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki","PS2","2008","Misc","D3Publisher",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14036","Scaler","GC","2004","Platform","Take-Two Interactive",0.03,0.01,0,0,0.04,69,11,"7.3",8,"Artificial Mind and Movement","E"
"14037","Summer Challenge: Athletics Tournament","PS3","2011","Sports","PQube",0,0.03,0,0.01,0.04,NA,NA,"tbd",NA,"PQube",""
"14038","Chaos;Head Noah","X360","2009","Adventure","5pb",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14039","Scarface: The World is Yours","PC","2006","Action","Vivendi Games",0.01,0.02,0,0,0.04,73,18,"7.5",57,"Radical Entertainment","M"
"14040","Tears to Tiara Anecdotes: The Secret of Avalon","PS3","2009","Strategy","Aqua Plus",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14041","Legasista","PS3","2012","Role-Playing","Nippon Ichi Software",0,0,0.04,0,0.04,68,13,"6.3",15,"System Prisma","T"
"14042","Fatal Fury: Battle Archives Volume 1","PS2","2006","Fighting","Ignition Entertainment",0.02,0.01,0,0,0.04,68,22,"8.3",4,"SNK Playmore","T"
"14043","Logic Machines","DS","2009","Puzzle","City Interactive",0.03,0,0,0,0.04,NA,NA,"",NA,"",""
"14044","Harry Potter and the Prisoner of Azkaban","PC","2004","Action","Electronic Arts",0,0.03,0,0,0.04,67,19,"7.2",50,"KnowWonder","E"
"14045","Nobunaga's Ambition II","3DS","2015","Strategy","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14046","Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban","PSP","2009","Adventure","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14047","OutRun 2006: Coast 2 Coast","PSP","2006","Racing","Sega",0.03,0.01,0,0,0.04,82,31,"8.1",14,"Sumo Digital","E"
"14048","Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden","PS3","2016","Misc","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14049","Rhapsody: A Musical Adventure","PS","1998","Role-Playing","Nippon Ichi Software",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14050","Fading Shadows","PSP","2008","Puzzle","Ivolgamus",0.03,0,0,0,0.04,62,13,"tbd",NA,"Ivolgamus","E"
"14051","Music Maker: Rockstar","PS2","2009","Misc","Magix",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14052","Smashing Drive","XB","2002","Racing","Namco Bandai Games",0.03,0.01,0,0,0.04,42,9,"tbd",NA,"Namco","T"
"14053","Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata","DS","2008","Misc","GungHo",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14054","Without Warning","PS2","2005","Shooter","Capcom",0.02,0.01,0,0,0.04,45,25,"6.5",8,"CiRCLE","M"
"14055","Formula 1 06","PS2","2006","Racing","Sony Computer Entertainment",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14056","Fighting Vipers 2","DC","2000","Fighting","Sega",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14057","Teenage Mutant Ninja Turtles 3: Mutant Nightmare","XB","2005","Action","Konami Digital Entertainment",0.03,0.01,0,0,0.04,56,13,"tbd",NA,"Konami","E10+"
"14058","Richard Burns Rally","PC","2004","Racing","SCi",0,0.03,0,0.01,0.04,NA,NA,"",NA,"",""
"14059","Napoleon Dynamite: The Game","PSP","2007","Puzzle","Crave Entertainment",0.03,0,0,0,0.04,37,14,"4.6",7,"7 Studios","E10+"
"14060","Beatdown: Fists of Vengeance","XB","2005","Action","Capcom",0.03,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14061","Saints Row 2","PC","2009","Action","THQ",0,0.03,0,0.01,0.04,72,24,"6.8",380,"Volition Inc., CD Projekt Red Studio, CD Projekt, CD Projekt Localisation Centre","M"
"14062","Enchanted Arms (JP sales)","PS3","2007","Role-Playing","Ubisoft",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14063","Trine 2","PC","2011","Platform","Focus Home Interactive",0,0.03,0,0.01,0.04,84,55,"8.4",667,"Frozenbyte, Inc.","E10+"
"14064","Monster Force","GBA","2002","Shooter","Universal Interactive",0.03,0.01,0,0,0.04,65,9,"tbd",NA,"Digital Eclipse","E"
"14065","Onsei Kanjou Sokuteiki: Kokoro Scan","DS","2007","Misc","Sega",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14066","Sid Meier's Railroads!","PC","2006","Simulation","Take-Two Interactive",0.01,0.03,0,0,0.04,NA,NA,"",NA,"",""
"14067","Clock Zero: Shuuen no Ichibyou Portable","PSP","2011","Adventure","Idea Factory",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14068","Trick x Logic: Season 2","PSP","2010","Adventure","Sony Computer Entertainment",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14069","San Goku Shi DS 3","DS","2010","Strategy","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14070","Hakuouki: Zuisouroku","PS2","2009","Adventure","Idea Factory",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14071","World Championship Pool 2004","XB","2003","Sports","Jaleco",0.03,0.01,0,0,0.04,67,11,"tbd",NA,"Blade Interactive","E"
"14072","Derby Tsuku 5: Derby Uma o Tsukurou!","PS2","2006","Sports","Sega",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14073","Jikkyou Powerful Major League 2009","Wii","2009","Sports","Konami Digital Entertainment",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14074","Teenage Zombies: Invasion of the Alien Brain Thingys","DS","2008","Adventure","Ignition Entertainment",0.03,0,0,0,0.04,67,30,"8.2",29,"InLight Entertainment","E10+"
"14075","SD Gundam Force: Showdown!","PS2","2004","Shooter","Namco Bandai Games",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14076","The Treasures of Montezuma","DS","2010","Puzzle","Foreign Media Games",0.02,0.01,0,0,0.04,NA,NA,"tbd",NA,"Foreign Media","E"
"14077","Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~","PS2","2006","Adventure","Konami Digital Entertainment",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14078","Flow: Urban Dance Uprising","PS2","2005","Misc","Ubisoft",0.02,0.01,0,0,0.04,65,10,"tbd",NA,"Artificial Mind and Movement","T"
"14079","Ailu de Puzzle","PSP","2012","Action","Capcom",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14080","Real Soccer 2008","DS","2007","Sports","Ubisoft",0.03,0,0,0,0.04,NA,NA,"tbd",NA,"Gameloft","E"
"14081","Transport Fever","PC","2016","Simulation","Astragon",0,0.03,0,0,0.04,70,11,"7",28,"Urban Games",""
"14082","True Pinball","PS","1996","Misc","Ocean",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14083","Homefront: The Revolution","PC","2016","Shooter","Deep Silver",0.01,0.02,0,0,0.04,54,48,"3.5",284,"Deep Silver Dambuster Studios","M"
"14084","Stadium Games","GBA","2003","Sports","Ignition Entertainment",0.03,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14085","RLH: Run Like Hell","XB","2003","Shooter","Avalon Interactive",0.03,0.01,0,0,0.04,55,22,"8",5,"Digital Mayhem","M"
"14086","Power Play Pool","DS","2006","Sports","System 3 Arcade Software",0.03,0,0,0,0.04,NA,NA,"tbd",NA,"System 3","E"
"14087","Phantasy Star Online 2 Episode 4: Deluxe Package","PS4","2017","Role-Playing","Sega",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14088","J-League Pro Striker 2","GEN","1994","Sports","Sega",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14089","Obscure","XB","2004","Adventure","MC2 Entertainment",0.03,0.01,0,0,0.04,66,29,"8.4",9,"Hydravision","M"
"14090","Mahjong Taikai","DS","2004","Misc","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14091","Super Robot Taisen: Scramble Commander the 2nd","PS2","2007","Strategy","Banpresto",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14092","Just Dance 2017","XOne","2016","Misc","Ubisoft",0.03,0,0,0,0.04,75,5,"8",6,"Ubisoft Paris","E10+"
"14093","Just Dance 2017","X360","2016","Misc","Ubisoft",0.02,0.02,0,0,0.04,NA,NA,"tbd",NA,"Ubisoft Paris","E10+"
"14094","Stranger of Sword City","PSV","2015","Role-Playing","Nippon Ichi Software",0.02,0,0,0.01,0.04,71,24,"8",30,"Experience Inc.","T"
"14095","Jane's Hotel","DS","2010","Simulation","Unknown",0.03,0,0,0,0.04,NA,NA,"tbd",NA,"Zoo Games","E"
"14096","Espgaluda II Black Label","X360","2010","Shooter","Cave",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14097","Hot Potato!","GBA","2001","Action","BAM! Entertainment",0.03,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14098","The Croods: Prehistoric Party!","3DS","2013","Misc","D3Publisher",0.01,0.02,0,0,0.04,NA,NA,"",NA,"",""
"14099","World of Goo","PC","2008","Puzzle","2D Boy",0,0.03,0,0.01,0.04,90,26,"8.5",607,"2D Boy","E"
"14100","Kiniro no Corda 2 f","PSP","2009","Role-Playing","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14101","Pro Evolution Soccer 2017","X360","2016","Sports","Konami Digital Entertainment",0.01,0.02,0,0,0.04,NA,NA,"6.5",17,"Konami","E"
"14102","World in Conflict: Complete Edition","PC","2009","Strategy","Ubisoft",0,0.03,0,0.01,0.04,NA,NA,"tbd",NA,"Massive Entertainment","T"
"14103","Deception III: Dark Delusion","PS","1999","Role-Playing","Tecmo Koei",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14104","Ultimate Game Room","DS","2009","Misc","Majesco Entertainment",0.03,0,0,0,0.04,NA,NA,"tbd",NA,"FrontLine Studios","E"
"14105","Warhammer: The End Times - Vermintide","PS4","2016","Action","Games Workshop",0.01,0.02,0,0.01,0.04,NA,NA,"",NA,"",""
"14106","DoraMoji: Nobita no Kanji Daisakusen","3DS","2015","Misc","Shogakukan",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14107","Secret Files 2: Puritas Cordis","PC","2009","Adventure","Deep Silver",0,0.03,0,0,0.04,64,14,"7.1",17,"Fusionsphere Systems, Animation Arts","T"
"14108","Half-Minute Hero 2","PSP","N/A","Role-Playing","Rising Star Games",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14109","Cook Wars","Wii","2009","Misc","Ubisoft",0.03,0,0,0,0.04,NA,NA,"tbd",NA,"Virtual Toys","E"
"14110","Monster Kingdom: Jewel Summoner","PSP","2006","Role-Playing","Sony Computer Entertainment",0,0,0.04,0,0.04,66,25,"6.8",6,"Gaia (Sony)","T"
"14111","Railroad Tycoon 3","PC","2003","Strategy","Gathering of Developers",0,0.03,0,0,0.04,80,19,"7.7",57,"PopTop Software","E"
"14112","Kuroshitsuji: Phantom & Ghost","DS","2009","Action","Square Enix",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14113","Zoo Hospital","DS","2007","Simulation","Eidos Interactive",0.03,0,0,0,0.04,53,6,"tbd",NA,"Torus Games","E"
"14114","Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice","DS","2010","Role-Playing","ChunSoft",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14115","Macross ? Scramble","PSV","2016","Action","Namco Bandai Games",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14116","Sudoku Ball Detective","Wii","2009","Puzzle","Playlogic Game Factory",0.02,0.01,0,0,0.04,NA,NA,"tbd",NA,"Whitebear","E10+"
"14117","The Ant Bully","GBA","2006","Platform","Midway Games",0.03,0.01,0,0,0.04,NA,NA,"tbd",NA,"Artificial Mind and Movement","E"
"14118","Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen","PSP","2010","Adventure","Yeti",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14119","Sega Arcade Gallery","GBA","2003","Misc","THQ",0.03,0.01,0,0,0.04,70,12,"tbd",NA,"Bits Studios","E"
"14120","Tao Adventure: Curse Demon","DS","2005","Role-Playing","Konami Digital Entertainment",0.03,0,0,0,0.04,NA,NA,"",NA,"",""
"14121","My World, My Way (US sales)","DS","2008","Role-Playing","Global A Entertainment",0.04,0,0,0,0.04,NA,NA,"",NA,"",""
"14122","S.T.A.L.K.E.R.: Clear Sky","PC","2008","Shooter","Deep Silver",0,0.03,0,0.01,0.04,75,47,"7.7",478,"GSC Game World","M"
"14123","Black Stone: Magic & Steel","XB","2003","Role-Playing","THQ",0.03,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14124","NHRA Drag Racing: Countdown to the Championship","PS2","2007","Racing","THQ",0.02,0.01,0,0,0.04,NA,NA,"",NA,"",""
"14125","Sins of a Solar Empire: Trinity","PC","2010","Strategy","Kalypso Media",0,0.03,0,0.01,0.04,NA,NA,"7.9",19,"Ironclad Games","T"
"14126","Bratz Kidz","DS","2008","Misc","Game Factory",0.03,0,0,0,0.04,NA,NA,"tbd",NA,"Neko Entertainment","E"
"14127","Harukanaru Toki no Naka de: Maihitoyo","PS2","2006","Adventure","Tecmo Koei",0,0,0.04,0,0.04,NA,NA,"",NA,"",""
"14128","Painkiller: Hell Wars","XB","2006","Shooter","DreamCatcher Interactive",0.03,0.01,0,0,0.04,68,33,"7.4",16,"People Can Fly","M"
